ok,level,attack_id,run_id,service,packet_count,byte_count,first_epoch,last_epoch,source_kind,campaign_relative_path,error
True,L1,recon_port_scanner_os,run05,http,9713,1349133,1783177802.240339,1783177842.176566,features,recon_port_scanner_os/recon_port_scanner_os/L1/run05/http-recon_port_scanner_os-L1-run05.pcap,
True,L2,recon_port_scanner_os,run01,http,9713,1348159,1783177846.890343,1783177886.239964,features,recon_port_scanner_os/recon_port_scanner_os/L2/run01/http-recon_port_scanner_os-L2-run01.pcap,
True,L2,recon_port_scanner_os,run02,http,9708,1347915,1783177891.040171,1783177930.552248,features,recon_port_scanner_os/recon_port_scanner_os/L2/run02/http-recon_port_scanner_os-L2-run02.pcap,
True,L2,recon_port_scanner_os,run03,http,9711,1348659,1783177935.033255,1783177974.395177,features,recon_port_scanner_os/recon_port_scanner_os/L2/run03/http-recon_port_scanner_os-L2-run03.pcap,
True,L2,recon_port_scanner_os,run04,http,9665,1338943,1783177979.182491,1783178018.562797,features,recon_port_scanner_os/recon_port_scanner_os/L2/run04/http-recon_port_scanner_os-L2-run04.pcap,
True,L2,recon_port_scanner_os,run05,http,9706,1347483,1783178023.341149,1783178062.71553,features,recon_port_scanner_os/recon_port_scanner_os/L2/run05/http-recon_port_scanner_os-L2-run05.pcap,
True,L3,recon_port_scanner_os,run01,http,9709,1348426,1783178067.488392,1783178107.424343,features,recon_port_scanner_os/recon_port_scanner_os/L3/run01/http-recon_port_scanner_os-L3-run01.pcap,
True,L3,recon_port_scanner_os,run02,http,9715,1348113,1783178111.520527,1783178151.456714,features,recon_port_scanner_os/recon_port_scanner_os/L3/run02/http-recon_port_scanner_os-L3-run02.pcap,
True,L3,recon_port_scanner_os,run03,http,9655,1336321,1783178155.552331,1783178195.488244,features,recon_port_scanner_os/recon_port_scanner_os/L3/run03/http-recon_port_scanner_os-L3-run03.pcap,
True,L3,recon_port_scanner_os,run04,http,9708,1347507,1783178200.215388,1783178239.685041,features,recon_port_scanner_os/recon_port_scanner_os/L3/run04/http-recon_port_scanner_os-L3-run04.pcap,
True,L3,recon_port_scanner_os,run05,http,9710,1347661,1783178244.432476,1783178284.239838,features,recon_port_scanner_os/recon_port_scanner_os/L3/run05/http-recon_port_scanner_os-L3-run05.pcap,
True,L0,recon_port_scanner_tcp,run01,http,4860,993606,1783178341.521067,1783178381.378356,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L0/run01/http-recon_port_scanner_tcp-L0-run01.pcap,
True,L0,recon_port_scanner_tcp,run02,http,4802,982063,1783178385.447973,1783178425.046929,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L0/run02/http-recon_port_scanner_tcp-L0-run02.pcap,
True,L0,recon_port_scanner_tcp,run03,http,4800,981435,1783178428.560758,1783178467.907364,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L0/run03/http-recon_port_scanner_tcp-L0-run03.pcap,
True,L0,recon_port_scanner_tcp,run04,http,4800,981564,1783178471.438395,1783178510.880439,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L0/run04/http-recon_port_scanner_tcp-L0-run04.pcap,
True,L0,recon_port_scanner_tcp,run05,http,4800,981928,1783178513.952849,1783178553.782596,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L0/run05/http-recon_port_scanner_tcp-L0-run05.pcap,
True,L1,recon_port_scanner_tcp,run01,http,8934,1268600,1783178556.98014,1783178596.896383,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L1/run01/http-recon_port_scanner_tcp-L1-run01.pcap,
True,L1,recon_port_scanner_tcp,run02,http,8936,1269715,1783178600.992317,1783178640.928319,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L1/run02/http-recon_port_scanner_tcp-L1-run02.pcap,
True,L1,recon_port_scanner_tcp,run03,http,8930,1268718,1783178645.024325,1783178684.960238,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L1/run03/http-recon_port_scanner_tcp-L1-run03.pcap,
True,L1,recon_port_scanner_tcp,run04,http,8929,1268103,1783178689.056478,1783178728.992878,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L1/run04/http-recon_port_scanner_tcp-L1-run04.pcap,
True,L1,recon_port_scanner_tcp,run05,http,8928,1268070,1783178733.088437,1783178772.705468,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L1/run05/http-recon_port_scanner_tcp-L1-run05.pcap,
True,L2,recon_port_scanner_tcp,run01,http,8931,1268323,1783178777.120509,1783178816.678794,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L2/run01/http-recon_port_scanner_tcp-L2-run01.pcap,
True,L2,recon_port_scanner_tcp,run02,http,8931,1268618,1783178821.152942,1783178860.789947,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L2/run02/http-recon_port_scanner_tcp-L2-run02.pcap,
True,L2,recon_port_scanner_tcp,run03,http,8929,1268069,1783178865.216741,1783178904.743776,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L2/run03/http-recon_port_scanner_tcp-L2-run03.pcap,
True,L2,recon_port_scanner_tcp,run04,http,8931,1268340,1783178909.248722,1783178948.762743,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L2/run04/http-recon_port_scanner_tcp-L2-run04.pcap,
True,L2,recon_port_scanner_tcp,run05,http,8931,1269157,1783178953.280971,1783178992.661888,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L2/run05/http-recon_port_scanner_tcp-L2-run05.pcap,
True,L3,recon_port_scanner_tcp,run01,http,8928,1268004,1783178997.239873,1783179036.619947,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L3/run01/http-recon_port_scanner_tcp-L3-run01.pcap,
True,L3,recon_port_scanner_tcp,run02,http,8929,1268064,1783179041.202383,1783179080.591683,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L3/run02/http-recon_port_scanner_tcp-L3-run02.pcap,
True,L3,recon_port_scanner_tcp,run03,http,8930,1269258,1783179085.239953,1783179124.634278,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L3/run03/http-recon_port_scanner_tcp-L3-run03.pcap,
True,L3,recon_port_scanner_tcp,run04,http,8866,1255646,1783179128.869941,1783179168.321238,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L3/run04/http-recon_port_scanner_tcp-L3-run04.pcap,
True,L3,recon_port_scanner_tcp,run05,http,8927,1267989,1783179173.28463,1783179212.664539,features,recon_port_scanner_tcp/recon_port_scanner_tcp/L3/run05/http-recon_port_scanner_tcp-L3-run05.pcap,
True,L0,recon_port_scanner_udp,run01,http,4858,994373,1783179273.043701,1783179312.936186,features,recon_port_scanner_udp/recon_port_scanner_udp/L0/run01/http-recon_port_scanner_udp-L0-run01.pcap,
True,L0,recon_port_scanner_udp,run02,http,4804,981890,1783179317.34296,1783179356.769168,features,recon_port_scanner_udp/recon_port_scanner_udp/L0/run02/http-recon_port_scanner_udp-L0-run02.pcap,
True,L0,recon_port_scanner_udp,run03,http,4796,980963,1783179360.418975,1783179399.809323,features,recon_port_scanner_udp/recon_port_scanner_udp/L0/run03/http-recon_port_scanner_udp-L0-run03.pcap,
True,L0,recon_port_scanner_udp,run04,http,4786,975610,1783179403.280336,1783179442.853276,features,recon_port_scanner_udp/recon_port_scanner_udp/L0/run04/http-recon_port_scanner_udp-L0-run04.pcap,
True,L0,recon_port_scanner_udp,run05,http,4770,972953,1783179446.417779,1783179485.864686,features,recon_port_scanner_udp/recon_port_scanner_udp/L0/run05/http-recon_port_scanner_udp-L0-run05.pcap,
True,L1,recon_port_scanner_udp,run01,http,5532,1031848,1783179488.89732,1783179528.746276,features,recon_port_scanner_udp/recon_port_scanner_udp/L1/run01/http-recon_port_scanner_udp-L1-run01.pcap,
True,L1,recon_port_scanner_udp,run02,http,5189,1007193,1783179532.655364,1783179572.012224,features,recon_port_scanner_udp/recon_port_scanner_udp/L1/run02/http-recon_port_scanner_udp-L1-run02.pcap,
True,L1,recon_port_scanner_udp,run03,http,5204,1008022,1783179575.623905,1783179614.970184,features,recon_port_scanner_udp/recon_port_scanner_udp/L1/run03/http-recon_port_scanner_udp-L1-run03.pcap,
True,L1,recon_port_scanner_udp,run04,http,5201,1008971,1783179618.630999,1783179657.987175,features,recon_port_scanner_udp/recon_port_scanner_udp/L1/run04/http-recon_port_scanner_udp-L1-run04.pcap,
True,L1,recon_port_scanner_udp,run05,http,5556,1032598,1783179661.703763,1783179701.100646,features,recon_port_scanner_udp/recon_port_scanner_udp/L1/run05/http-recon_port_scanner_udp-L1-run05.pcap,
True,L2,recon_port_scanner_udp,run01,http,5241,1017257,1783179704.961376,1783179744.39262,features,recon_port_scanner_udp/recon_port_scanner_udp/L2/run01/http-recon_port_scanner_udp-L2-run01.pcap,
True,L2,recon_port_scanner_udp,run02,http,5186,1006187,1783179747.969465,1783179787.661924,features,recon_port_scanner_udp/recon_port_scanner_udp/L2/run02/http-recon_port_scanner_udp-L2-run02.pcap,
True,L2,recon_port_scanner_udp,run03,http,5187,1009388,1783179791.61549,1783179831.055822,features,recon_port_scanner_udp/recon_port_scanner_udp/L2/run03/http-recon_port_scanner_udp-L2-run03.pcap,
True,L2,recon_port_scanner_udp,run04,http,5180,1001221,1783179834.850634,1783179874.280412,features,recon_port_scanner_udp/recon_port_scanner_udp/L2/run04/http-recon_port_scanner_udp-L2-run04.pcap,
True,L2,recon_port_scanner_udp,run05,http,5519,1032196,1783179878.017739,1783179917.466123,features,recon_port_scanner_udp/recon_port_scanner_udp/L2/run05/http-recon_port_scanner_udp-L2-run05.pcap,
True,L3,recon_port_scanner_udp,run01,http,5196,1010088,1783179920.926898,1783179960.526028,features,recon_port_scanner_udp/recon_port_scanner_udp/L3/run01/http-recon_port_scanner_udp-L3-run01.pcap,
True,L3,recon_port_scanner_udp,run02,http,5187,1008236,1783179964.033967,1783180003.647684,features,recon_port_scanner_udp/recon_port_scanner_udp/L3/run02/http-recon_port_scanner_udp-L3-run02.pcap,
True,L3,recon_port_scanner_udp,run03,http,5185,1004467,1783180007.550189,1783180047.014134,features,recon_port_scanner_udp/recon_port_scanner_udp/L3/run03/http-recon_port_scanner_udp-L3-run03.pcap,
True,L3,recon_port_scanner_udp,run04,http,5191,1008577,1783180050.113433,1783180090.005252,features,recon_port_scanner_udp/recon_port_scanner_udp/L3/run04/http-recon_port_scanner_udp-L3-run04.pcap,
True,L3,recon_port_scanner_udp,run05,http,5477,1020509,1783180093.797002,1783180133.057567,features,recon_port_scanner_udp/recon_port_scanner_udp/L3/run05/http-recon_port_scanner_udp-L3-run05.pcap,
True,L0,recon_port_scanner_vuln,run01,http,4797,981366,1783180204.682632,1783180244.251135,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L0/run01/http-recon_port_scanner_vuln-L0-run01.pcap,
True,L0,recon_port_scanner_vuln,run02,http,4797,981296,1783180248.801474,1783180288.45669,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L0/run02/http-recon_port_scanner_vuln-L0-run02.pcap,
True,L0,recon_port_scanner_vuln,run03,http,4795,980886,1783180291.809472,1783180331.300685,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L0/run03/http-recon_port_scanner_vuln-L0-run03.pcap,
True,L0,recon_port_scanner_vuln,run04,http,4801,980718,1783180334.448869,1783180374.159375,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L0/run04/http-recon_port_scanner_vuln-L0-run04.pcap,
True,L0,recon_port_scanner_vuln,run05,http,4796,981258,1783180377.330091,1783180417.176696,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L0/run05/http-recon_port_scanner_vuln-L0-run05.pcap,
True,L1,recon_port_scanner_vuln,run01,http,13767,4113176,1783180420.740235,1783180460.500322,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L1/run01/http-recon_port_scanner_vuln-L1-run01.pcap,
True,L1,recon_port_scanner_vuln,run02,http,13684,4097254,1783180465.889557,1783180505.20103,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L1/run02/http-recon_port_scanner_vuln-L1-run02.pcap,
True,L1,recon_port_scanner_vuln,run03,http,13742,4109790,1783180511.753927,1783180551.905596,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L1/run03/http-recon_port_scanner_vuln-L1-run03.pcap,
True,L1,recon_port_scanner_vuln,run04,http,13745,4111243,1783180557.025645,1783180597.305024,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L1/run04/http-recon_port_scanner_vuln-L1-run04.pcap,
True,L1,recon_port_scanner_vuln,run05,http,13677,4096958,1783180602.951974,1783180642.053688,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L1/run05/http-recon_port_scanner_vuln-L1-run05.pcap,
True,L2,recon_port_scanner_vuln,run01,http,13417,3711853,1783180648.193753,1783180688.015724,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L2/run01/http-recon_port_scanner_vuln-L2-run01.pcap,
True,L2,recon_port_scanner_vuln,run02,http,13683,4098192,1783180693.3311,1783180732.622653,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L2/run02/http-recon_port_scanner_vuln-L2-run02.pcap,
True,L2,recon_port_scanner_vuln,run03,http,13678,4097361,1783180738.951898,1783180777.813571,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L2/run03/http-recon_port_scanner_vuln-L2-run03.pcap,
True,L2,recon_port_scanner_vuln,run04,http,13680,4096581,1783180784.239114,1783180823.155479,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L2/run04/http-recon_port_scanner_vuln-L2-run04.pcap,
True,L2,recon_port_scanner_vuln,run05,http,13318,3571464,1783180829.441396,1783180868.977515,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L2/run05/http-recon_port_scanner_vuln-L2-run05.pcap,
True,L3,recon_port_scanner_vuln,run01,http,13728,4107426,1783180874.529353,1783180913.640006,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L3/run01/http-recon_port_scanner_vuln-L3-run01.pcap,
True,L3,recon_port_scanner_vuln,run02,http,13685,4097813,1783180919.600653,1783180958.828259,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L3/run02/http-recon_port_scanner_vuln-L3-run02.pcap,
True,L3,recon_port_scanner_vuln,run03,http,13722,4105813,1783180965.228714,1783181004.079442,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L3/run03/http-recon_port_scanner_vuln-L3-run03.pcap,
True,L3,recon_port_scanner_vuln,run04,http,13685,4098543,1783181010.502297,1783181049.403218,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L3/run04/http-recon_port_scanner_vuln-L3-run04.pcap,
True,L3,recon_port_scanner_vuln,run05,http,13679,4097210,1783181055.764337,1783181094.721216,features,recon_port_scanner_vuln/recon_port_scanner_vuln/L3/run05/http-recon_port_scanner_vuln-L3-run05.pcap,
True,L0,recon_smb_enum,run01,smb,2426,223882,1783181166.436923,1783181206.080213,features,recon_smb_enum/recon_smb_enum/L0/run01/smb-recon_smb_enum-L0-run01.pcap,
True,L0,recon_smb_enum,run02,smb,2425,224396,1783181209.982952,1783181249.376875,features,recon_smb_enum/recon_smb_enum/L0/run02/smb-recon_smb_enum-L0-run02.pcap,
True,L0,recon_smb_enum,run03,smb,2432,225626,1783181252.432407,1783181291.75417,features,recon_smb_enum/recon_smb_enum/L0/run03/smb-recon_smb_enum-L0-run03.pcap,
True,L0,recon_smb_enum,run04,smb,2429,224325,1783181294.497857,1783181334.189911,features,recon_smb_enum/recon_smb_enum/L0/run04/smb-recon_smb_enum-L0-run04.pcap,
True,L0,recon_smb_enum,run05,smb,2426,224817,1783181337.310327,1783181376.72283,features,recon_smb_enum/recon_smb_enum/L0/run05/smb-recon_smb_enum-L0-run05.pcap,
True,L1,recon_smb_enum,run01,smb,3675,434367,1783181379.488677,1783181419.283378,features,recon_smb_enum/recon_smb_enum/L1/run01/smb-recon_smb_enum-L1-run01.pcap,
True,L1,recon_smb_enum,run02,smb,3651,430722,1783181422.921698,1783181462.436682,features,recon_smb_enum/recon_smb_enum/L1/run02/smb-recon_smb_enum-L1-run02.pcap,
True,L1,recon_smb_enum,run03,smb,3659,432494,1783181466.041942,1783181505.444646,features,recon_smb_enum/recon_smb_enum/L1/run03/smb-recon_smb_enum-L1-run03.pcap,
True,L1,recon_smb_enum,run04,smb,3651,431885,1783181509.091218,1783181548.45015,features,recon_smb_enum/recon_smb_enum/L1/run04/smb-recon_smb_enum-L1-run04.pcap,
True,L1,recon_smb_enum,run05,smb,3657,431426,1783181551.928557,1783181591.594457,features,recon_smb_enum/recon_smb_enum/L1/run05/smb-recon_smb_enum-L1-run05.pcap,
True,L2,recon_smb_enum,run01,smb,3652,431644,1783181595.314522,1783181634.620051,features,recon_smb_enum/recon_smb_enum/L2/run01/smb-recon_smb_enum-L2-run01.pcap,
True,L2,recon_smb_enum,run02,smb,3649,431693,1783181638.431271,1783181677.788624,features,recon_smb_enum/recon_smb_enum/L2/run02/smb-recon_smb_enum-L2-run02.pcap,
True,L2,recon_smb_enum,run03,smb,3647,430785,1783181681.557309,1783181720.916621,features,recon_smb_enum/recon_smb_enum/L2/run03/smb-recon_smb_enum-L2-run03.pcap,
True,L2,recon_smb_enum,run04,smb,3649,431143,1783181724.593538,1783181764.032725,features,recon_smb_enum/recon_smb_enum/L2/run04/smb-recon_smb_enum-L2-run04.pcap,
True,L2,recon_smb_enum,run05,smb,3661,432815,1783181767.585204,1783181807.016989,features,recon_smb_enum/recon_smb_enum/L2/run05/smb-recon_smb_enum-L2-run05.pcap,
True,L3,recon_smb_enum,run01,smb,3648,430851,1783181810.593089,1783181850.011442,features,recon_smb_enum/recon_smb_enum/L3/run01/smb-recon_smb_enum-L3-run01.pcap,
True,L3,recon_smb_enum,run02,smb,3649,431169,1783181853.323524,1783181893.056969,features,recon_smb_enum/recon_smb_enum/L3/run02/smb-recon_smb_enum-L3-run02.pcap,
True,L3,recon_smb_enum,run03,smb,3656,432912,1783181896.672768,1783181936.074686,features,recon_smb_enum/recon_smb_enum/L3/run03/smb-recon_smb_enum-L3-run03.pcap,
True,L3,recon_smb_enum,run04,smb,3646,431122,1783181939.301259,1783181979.005208,features,recon_smb_enum/recon_smb_enum/L3/run04/smb-recon_smb_enum-L3-run04.pcap,
True,L3,recon_smb_enum,run05,smb,3653,431489,1783181982.290619,1783182021.966612,features,recon_smb_enum/recon_smb_enum/L3/run05/smb-recon_smb_enum-L3-run05.pcap,
True,L0,recon_snmp_scanner,run01,http,4871,995603,1783182097.9068,1783182137.831798,features,recon_snmp_scanner/recon_snmp_scanner/L0/run01/http-recon_snmp_scanner-L0-run01.pcap,
True,L0,recon_snmp_scanner,run02,http,4798,981213,1783182141.780319,1783182181.626039,features,recon_snmp_scanner/recon_snmp_scanner/L0/run02/http-recon_snmp_scanner-L0-run02.pcap,
True,L0,recon_snmp_scanner,run03,http,4800,981366,1783182185.32446,1783182224.711826,features,recon_snmp_scanner/recon_snmp_scanner/L0/run03/http-recon_snmp_scanner-L0-run03.pcap,
True,L0,recon_snmp_scanner,run04,http,4801,982280,1783182228.276386,1783182267.745653,features,recon_snmp_scanner/recon_snmp_scanner/L0/run04/http-recon_snmp_scanner-L0-run04.pcap,
True,L0,recon_snmp_scanner,run05,http,4796,980980,1783182271.272135,1783182310.648616,features,recon_snmp_scanner/recon_snmp_scanner/L0/run05/http-recon_snmp_scanner-L0-run05.pcap,
True,L1,recon_snmp_scanner,run01,http,5110,1007270,1783182313.707465,1783182353.502299,features,recon_snmp_scanner/recon_snmp_scanner/L1/run01/http-recon_snmp_scanner-L1-run01.pcap,
True,L1,recon_snmp_scanner,run02,http,5054,996154,1783182357.006598,1783182396.448493,features,recon_snmp_scanner/recon_snmp_scanner/L1/run02/http-recon_snmp_scanner-L1-run02.pcap,
True,L1,recon_snmp_scanner,run03,http,5113,1008101,1783182400.548687,1783182440.101073,features,recon_snmp_scanner/recon_snmp_scanner/L1/run03/http-recon_snmp_scanner-L1-run03.pcap,
True,L1,recon_snmp_scanner,run04,http,5111,1007063,1783182443.584672,1783182483.341598,features,recon_snmp_scanner/recon_snmp_scanner/L1/run04/http-recon_snmp_scanner-L1-run04.pcap,
True,L1,recon_snmp_scanner,run05,http,5055,995970,1783182487.128511,1783182526.529319,features,recon_snmp_scanner/recon_snmp_scanner/L1/run05/http-recon_snmp_scanner-L1-run05.pcap,
True,L2,recon_snmp_scanner,run01,http,5113,1008357,1783182530.448289,1783182569.889403,features,recon_snmp_scanner/recon_snmp_scanner/L2/run01/http-recon_snmp_scanner-L2-run01.pcap,
True,L2,recon_snmp_scanner,run02,http,5050,995016,1783182573.636594,1783182612.773329,features,recon_snmp_scanner/recon_snmp_scanner/L2/run02/http-recon_snmp_scanner-L2-run02.pcap,
True,L2,recon_snmp_scanner,run03,http,5060,996069,1783182616.704476,1783182656.013422,features,recon_snmp_scanner/recon_snmp_scanner/L2/run03/http-recon_snmp_scanner-L2-run03.pcap,
True,L2,recon_snmp_scanner,run04,http,5054,996525,1783182660.415631,1783182699.879897,features,recon_snmp_scanner/recon_snmp_scanner/L2/run04/http-recon_snmp_scanner-L2-run04.pcap,
True,L2,recon_snmp_scanner,run05,http,5050,994732,1783182703.744504,1783182742.752964,features,recon_snmp_scanner/recon_snmp_scanner/L2/run05/http-recon_snmp_scanner-L2-run05.pcap,
True,L3,recon_snmp_scanner,run01,http,5052,995560,1783182746.752533,1783182786.008061,features,recon_snmp_scanner/recon_snmp_scanner/L3/run01/http-recon_snmp_scanner-L3-run01.pcap,
True,L3,recon_snmp_scanner,run02,http,5058,996803,1783182790.318127,1783182829.728464,features,recon_snmp_scanner/recon_snmp_scanner/L3/run02/http-recon_snmp_scanner-L3-run02.pcap,
True,L3,recon_snmp_scanner,run03,http,5114,1007710,1783182833.677834,1783182873.124813,features,recon_snmp_scanner/recon_snmp_scanner/L3/run03/http-recon_snmp_scanner-L3-run03.pcap,
True,L3,recon_snmp_scanner,run04,http,5110,1007547,1783182876.791945,1783182916.235918,features,recon_snmp_scanner/recon_snmp_scanner/L3/run04/http-recon_snmp_scanner-L3-run04.pcap,
True,L3,recon_snmp_scanner,run05,http,5121,1009995,1783182919.840963,1783182959.409527,features,recon_snmp_scanner/recon_snmp_scanner/L3/run05/http-recon_snmp_scanner-L3-run05.pcap,
True,L0,web_dir_enumeration,run01,http,1600,329040,1783183029.632249,1783183069.537085,features,web_dir_enumeration/web_dir_enumeration/L0/run01/http-web_dir_enumeration-L0-run01.pcap,
True,L0,web_dir_enumeration,run02,http,1580,324927,1783183073.286748,1783183112.663417,features,web_dir_enumeration/web_dir_enumeration/L0/run02/http-web_dir_enumeration-L0-run02.pcap,
True,L0,web_dir_enumeration,run03,http,1580,324927,1783183115.553788,1783183154.917638,features,web_dir_enumeration/web_dir_enumeration/L0/run03/http-web_dir_enumeration-L0-run03.pcap,
True,L0,web_dir_enumeration,run04,http,1580,324927,1783183157.648064,1783183197.0121,features,web_dir_enumeration/web_dir_enumeration/L0/run04/http-web_dir_enumeration-L0-run04.pcap,
True,L0,web_dir_enumeration,run05,http,1580,324927,1783183199.720536,1783183239.097222,features,web_dir_enumeration/web_dir_enumeration/L0/run05/http-web_dir_enumeration-L0-run05.pcap,
True,L1,web_dir_enumeration,run01,http,1203567,402871025,1783183241.860258,1783183281.750765,features,web_dir_enumeration/web_dir_enumeration/L1/run01/http-web_dir_enumeration-L1-run01.pcap,
True,L1,web_dir_enumeration,run02,http,852391,285152711,1783183647.061588,1783183686.533462,features,web_dir_enumeration/web_dir_enumeration/L1/run02/http-web_dir_enumeration-L1-run02.pcap,
True,L1,web_dir_enumeration,run03,http,888086,297122495,1783183943.15857,1783183982.586783,features,web_dir_enumeration/web_dir_enumeration/L1/run03/http-web_dir_enumeration-L1-run03.pcap,
True,L1,web_dir_enumeration,run04,http,874434,292541203,1783184250.606439,1783184290.054472,features,web_dir_enumeration/web_dir_enumeration/L1/run04/http-web_dir_enumeration-L1-run04.pcap,
True,L1,web_dir_enumeration,run05,http,933206,312259160,1783184555.695311,1783184595.13045,features,web_dir_enumeration/web_dir_enumeration/L1/run05/http-web_dir_enumeration-L1-run05.pcap,
True,L2,web_dir_enumeration,run01,http,936257,313286031,1783184875.976336,1783184915.618065,features,web_dir_enumeration/web_dir_enumeration/L2/run01/http-web_dir_enumeration-L2-run01.pcap,
True,L2,web_dir_enumeration,run02,http,918744,307399081,1783185199.881781,1783185239.358038,features,web_dir_enumeration/web_dir_enumeration/L2/run02/http-web_dir_enumeration-L2-run02.pcap,
True,L2,web_dir_enumeration,run03,http,910360,304590924,1783185519.529565,1783185558.510398,features,web_dir_enumeration/web_dir_enumeration/L2/run03/http-web_dir_enumeration-L2-run03.pcap,
True,L2,web_dir_enumeration,run04,http,954928,319520466,1783185835.478194,1783185874.912573,features,web_dir_enumeration/web_dir_enumeration/L2/run04/http-web_dir_enumeration-L2-run04.pcap,
True,L2,web_dir_enumeration,run05,http,887971,297063470,1783186163.56517,1783186202.982776,features,web_dir_enumeration/web_dir_enumeration/L2/run05/http-web_dir_enumeration-L2-run05.pcap,
True,L3,web_dir_enumeration,run01,http,878761,293990277,1783186473.103026,1783186512.53546,features,web_dir_enumeration/web_dir_enumeration/L3/run01/http-web_dir_enumeration-L3-run01.pcap,
True,L3,web_dir_enumeration,run02,http,791517,264742008,1783186780.329132,1783186819.788795,features,web_dir_enumeration/web_dir_enumeration/L3/run02/http-web_dir_enumeration-L3-run02.pcap,
True,L3,web_dir_enumeration,run03,http,874513,292567511,1783187061.514088,1783187100.582875,features,web_dir_enumeration/web_dir_enumeration/L3/run03/http-web_dir_enumeration-L3-run03.pcap,
True,L3,web_dir_enumeration,run04,http,902328,301897878,1783187366.598699,1783187405.685878,features,web_dir_enumeration/web_dir_enumeration/L3/run04/http-web_dir_enumeration-L3-run04.pcap,
True,L3,web_dir_enumeration,run05,http,952938,318884450,1783187679.88592,1783187718.987341,features,web_dir_enumeration/web_dir_enumeration/L3/run05/http-web_dir_enumeration-L3-run05.pcap,
True,L0,web_https_heartbleed,run01,https,1112,298384,1783188079.451787,1783188119.126451,features,web_https_heartbleed/web_https_heartbleed/L0/run01/https-web_https_heartbleed-L0-run01.pcap,
True,L0,web_https_heartbleed,run02,https,1092,294216,1783188123.303296,1783188162.252686,features,web_https_heartbleed/web_https_heartbleed/L0/run02/https-web_https_heartbleed-L0-run02.pcap,
True,L0,web_https_heartbleed,run03,https,1105,297916,1783188165.430488,1783188204.844883,features,web_https_heartbleed/web_https_heartbleed/L0/run03/https-web_https_heartbleed-L0-run03.pcap,
True,L0,web_https_heartbleed,run04,https,1092,294204,1783188207.554971,1783188246.529992,features,web_https_heartbleed/web_https_heartbleed/L0/run04/https-web_https_heartbleed-L0-run04.pcap,
True,L0,web_https_heartbleed,run05,https,1094,294336,1783188249.748233,1783188288.692269,features,web_https_heartbleed/web_https_heartbleed/L0/run05/https-web_https_heartbleed-L0-run05.pcap,
True,L1,web_https_heartbleed,run01,https,4143,9674796,1783188291.914562,1783188330.905733,features,web_https_heartbleed/web_https_heartbleed/L1/run01/https-web_https_heartbleed-L1-run01.pcap,
True,L1,web_https_heartbleed,run02,https,4122,9930996,1783188334.829412,1783188373.73765,features,web_https_heartbleed/web_https_heartbleed/L1/run02/https-web_https_heartbleed-L1-run02.pcap,
True,L1,web_https_heartbleed,run03,https,4141,9984784,1783188377.778054,1783188417.1565,features,web_https_heartbleed/web_https_heartbleed/L1/run03/https-web_https_heartbleed-L1-run03.pcap,
True,L1,web_https_heartbleed,run04,https,4126,9981516,1783188420.655887,1783188459.578487,features,web_https_heartbleed/web_https_heartbleed/L1/run04/https-web_https_heartbleed-L1-run04.pcap,
True,L1,web_https_heartbleed,run05,https,4111,10086032,1783188463.674884,1783188503.084215,features,web_https_heartbleed/web_https_heartbleed/L1/run05/https-web_https_heartbleed-L1-run05.pcap,
