transport,port,port_label,packet_count,byte_count,packet_fraction,byte_fraction
TCP,2785,TCP/2785,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2794,TCP/2794,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2799,TCP/2799,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2805,TCP/2805,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2807,TCP/2807,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2820,TCP/2820,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2821,TCP/2821,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2827,TCP/2827,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2836,TCP/2836,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2845,TCP/2845,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2859,TCP/2859,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2871,TCP/2871,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2885,TCP/2885,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2915,TCP/2915,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2151,TCP/2151,1636,98208,2.4387015302443663e-06,6.753572686833953e-07
TCP,2296,TCP/2296,1636,98184,2.4387015302443663e-06,6.751922253626027e-07
TCP,2364,TCP/2364,1636,98184,2.4387015302443663e-06,6.751922253626027e-07
TCP,2367,TCP/2367,1636,98180,2.4387015302443663e-06,6.751647181424707e-07
TCP,2415,TCP/2415,1636,98184,2.4387015302443663e-06,6.751922253626027e-07
TCP,2442,TCP/2442,1636,98184,2.4387015302443663e-06,6.751922253626027e-07
TCP,2444,TCP/2444,1636,98184,2.4387015302443663e-06,6.751922253626027e-07
TCP,2507,TCP/2507,1636,98180,2.4387015302443663e-06,6.751647181424707e-07
TCP,2547,TCP/2547,1636,98164,2.4387015302443663e-06,6.750546892619423e-07
TCP,2548,TCP/2548,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2566,TCP/2566,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2593,TCP/2593,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2627,TCP/2627,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2640,TCP/2640,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2654,TCP/2654,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2672,TCP/2672,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2691,TCP/2691,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2695,TCP/2695,1636,98160,2.4387015302443663e-06,6.750271820418101e-07
TCP,2720,TCP/2720,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2726,TCP/2726,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2727,TCP/2727,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2731,TCP/2731,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2735,TCP/2735,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2740,TCP/2740,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2741,TCP/2741,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2743,TCP/2743,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2744,TCP/2744,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2746,TCP/2746,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2748,TCP/2748,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2749,TCP/2749,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2759,TCP/2759,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2769,TCP/2769,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2771,TCP/2771,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2772,TCP/2772,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2774,TCP/2774,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2782,TCP/2782,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2788,TCP/2788,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2790,TCP/2790,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2824,TCP/2824,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2289,TCP/2289,1635,98124,2.4372108813872488e-06,6.747796170606211e-07
TCP,2305,TCP/2305,1635,98124,2.4372108813872488e-06,6.747796170606211e-07
TCP,2319,TCP/2319,1635,98124,2.4372108813872488e-06,6.747796170606211e-07
TCP,2330,TCP/2330,1635,98124,2.4372108813872488e-06,6.747796170606211e-07
TCP,2352,TCP/2352,1635,98124,2.4372108813872488e-06,6.747796170606211e-07
TCP,2363,TCP/2363,1635,98124,2.4372108813872488e-06,6.747796170606211e-07
TCP,2380,TCP/2380,1635,98124,2.4372108813872488e-06,6.747796170606211e-07
TCP,2477,TCP/2477,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2524,TCP/2524,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2527,TCP/2527,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2529,TCP/2529,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2536,TCP/2536,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2549,TCP/2549,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2558,TCP/2558,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2567,TCP/2567,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2575,TCP/2575,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2595,TCP/2595,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2609,TCP/2609,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2611,TCP/2611,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2616,TCP/2616,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2621,TCP/2621,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2624,TCP/2624,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2639,TCP/2639,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2642,TCP/2642,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2643,TCP/2643,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2658,TCP/2658,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2671,TCP/2671,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2674,TCP/2674,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2690,TCP/2690,1635,98100,2.4372108813872488e-06,6.746145737398285e-07
TCP,2716,TCP/2716,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2738,TCP/2738,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2783,TCP/2783,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2250,TCP/2250,1634,98064,2.435720232530131e-06,6.743670087586397e-07
TCP,2292,TCP/2292,1634,98064,2.435720232530131e-06,6.743670087586397e-07
TCP,2351,TCP/2351,1634,98064,2.435720232530131e-06,6.743670087586397e-07
TCP,2400,TCP/2400,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2417,TCP/2417,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2438,TCP/2438,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2489,TCP/2489,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2506,TCP/2506,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2528,TCP/2528,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2532,TCP/2532,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2537,TCP/2537,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2561,TCP/2561,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2564,TCP/2564,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2565,TCP/2565,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2571,TCP/2571,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2574,TCP/2574,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2591,TCP/2591,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2610,TCP/2610,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2617,TCP/2617,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2620,TCP/2620,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2622,TCP/2622,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2629,TCP/2629,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2641,TCP/2641,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2647,TCP/2647,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2656,TCP/2656,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2659,TCP/2659,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2661,TCP/2661,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2665,TCP/2665,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2669,TCP/2669,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2677,TCP/2677,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2679,TCP/2679,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2683,TCP/2683,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2685,TCP/2685,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2687,TCP/2687,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2689,TCP/2689,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2696,TCP/2696,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2697,TCP/2697,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2700,TCP/2700,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2706,TCP/2706,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2707,TCP/2707,1634,98040,2.435720232530131e-06,6.74201965437847e-07
TCP,2712,TCP/2712,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2328,TCP/2328,1633,98000,2.4342295836730136e-06,6.73926893236526e-07
TCP,2340,TCP/2340,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2374,TCP/2374,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2384,TCP/2384,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2385,TCP/2385,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2419,TCP/2419,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2427,TCP/2427,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2434,TCP/2434,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2445,TCP/2445,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2446,TCP/2446,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2452,TCP/2452,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2454,TCP/2454,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2468,TCP/2468,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2478,TCP/2478,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2497,TCP/2497,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2526,TCP/2526,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2530,TCP/2530,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2533,TCP/2533,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2539,TCP/2539,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2541,TCP/2541,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2542,TCP/2542,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2546,TCP/2546,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2552,TCP/2552,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2555,TCP/2555,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2562,TCP/2562,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2568,TCP/2568,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2569,TCP/2569,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2570,TCP/2570,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2572,TCP/2572,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2582,TCP/2582,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2588,TCP/2588,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2592,TCP/2592,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2598,TCP/2598,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2599,TCP/2599,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2600,TCP/2600,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2603,TCP/2603,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2612,TCP/2612,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2619,TCP/2619,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2625,TCP/2625,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2628,TCP/2628,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2630,TCP/2630,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2631,TCP/2631,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2633,TCP/2633,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2635,TCP/2635,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2651,TCP/2651,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2653,TCP/2653,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2655,TCP/2655,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2657,TCP/2657,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2663,TCP/2663,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2666,TCP/2666,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2668,TCP/2668,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2673,TCP/2673,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2675,TCP/2675,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2678,TCP/2678,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2681,TCP/2681,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2694,TCP/2694,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2698,TCP/2698,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2703,TCP/2703,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2705,TCP/2705,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2709,TCP/2709,1633,97980,2.4342295836730136e-06,6.737893571358655e-07
TCP,2172,TCP/2172,1632,97944,2.432738934815896e-06,6.735417921546766e-07
TCP,2193,TCP/2193,1632,97944,2.432738934815896e-06,6.735417921546766e-07
TCP,2238,TCP/2238,1632,97944,2.432738934815896e-06,6.735417921546766e-07
TCP,2267,TCP/2267,1632,97944,2.432738934815896e-06,6.735417921546766e-07
TCP,2280,TCP/2280,1632,97944,2.432738934815896e-06,6.735417921546766e-07
TCP,2320,TCP/2320,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2343,TCP/2343,1632,97940,2.432738934815896e-06,6.735142849345444e-07
TCP,2357,TCP/2357,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2377,TCP/2377,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2397,TCP/2397,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2403,TCP/2403,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2409,TCP/2409,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2426,TCP/2426,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2433,TCP/2433,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2453,TCP/2453,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2457,TCP/2457,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2460,TCP/2460,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2473,TCP/2473,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2474,TCP/2474,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2481,TCP/2481,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2485,TCP/2485,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2487,TCP/2487,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2491,TCP/2491,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2505,TCP/2505,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2509,TCP/2509,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2512,TCP/2512,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2531,TCP/2531,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2535,TCP/2535,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2543,TCP/2543,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2544,TCP/2544,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2556,TCP/2556,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2576,TCP/2576,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2578,TCP/2578,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2580,TCP/2580,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2585,TCP/2585,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2594,TCP/2594,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2597,TCP/2597,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2606,TCP/2606,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2613,TCP/2613,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2614,TCP/2614,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2615,TCP/2615,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2626,TCP/2626,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2632,TCP/2632,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2648,TCP/2648,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2662,TCP/2662,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2704,TCP/2704,1632,97920,2.432738934815896e-06,6.733767488338839e-07
TCP,2189,TCP/2189,1631,97880,2.4312482859587784e-06,6.731016766325629e-07
TCP,2216,TCP/2216,1631,97884,2.4312482859587784e-06,6.73129183852695e-07
TCP,2243,TCP/2243,1631,97884,2.4312482859587784e-06,6.73129183852695e-07
TCP,2259,TCP/2259,1631,97884,2.4312482859587784e-06,6.73129183852695e-07
TCP,2274,TCP/2274,1631,97884,2.4312482859587784e-06,6.73129183852695e-07
TCP,2310,TCP/2310,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2314,TCP/2314,1631,97864,2.4312482859587784e-06,6.729916477520344e-07
TCP,2334,TCP/2334,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2349,TCP/2349,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2370,TCP/2370,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2395,TCP/2395,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2405,TCP/2405,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2406,TCP/2406,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2410,TCP/2410,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2418,TCP/2418,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2421,TCP/2421,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2425,TCP/2425,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2432,TCP/2432,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2439,TCP/2439,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2441,TCP/2441,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2447,TCP/2447,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2448,TCP/2448,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2463,TCP/2463,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2465,TCP/2465,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2482,TCP/2482,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2486,TCP/2486,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2493,TCP/2493,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2495,TCP/2495,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2496,TCP/2496,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2502,TCP/2502,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2513,TCP/2513,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2517,TCP/2517,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2518,TCP/2518,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2523,TCP/2523,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2540,TCP/2540,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2554,TCP/2554,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2563,TCP/2563,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2587,TCP/2587,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,2618,TCP/2618,1631,97860,2.4312482859587784e-06,6.729641405319024e-07
TCP,1970,TCP/1970,1630,97820,2.429757637101661e-06,6.726890683305814e-07
TCP,1976,TCP/1976,1630,97824,2.429757637101661e-06,6.727165755507134e-07
TCP,2134,TCP/2134,1630,97824,2.429757637101661e-06,6.727165755507134e-07
TCP,2188,TCP/2188,1630,97824,2.429757637101661e-06,6.727165755507134e-07
TCP,2224,TCP/2224,1630,97824,2.429757637101661e-06,6.727165755507134e-07
TCP,2225,TCP/2225,1630,97820,2.429757637101661e-06,6.726890683305814e-07
