level,campaign_second,epoch_second,packet_count,byte_count,pps,Bps
L0,11573,1782912868,40,8226,40,8226
L0,11574,1782912869,40,8226,40,8226
L0,11575,1782912870,20,4113,20,4113
L0,11577,1782912872,20,4113,20,4113
L0,11578,1782912873,40,8226,40,8226
L0,11579,1782912874,40,8226,40,8226
L0,11580,1782912875,40,8226,40,8226
L0,11581,1782912876,40,8226,40,8226
L0,11582,1782912877,40,8226,40,8226
L0,11583,1782912878,40,8226,40,8226
L0,11584,1782912879,40,8226,40,8226
L0,11585,1782912880,40,8226,40,8226
L0,11586,1782912881,40,8226,40,8226
L0,11587,1782912882,40,8226,40,8226
L0,11588,1782912883,40,8226,40,8226
L0,11589,1782912884,40,8226,40,8226
L0,11590,1782912885,40,8226,40,8226
L0,11591,1782912886,40,8226,40,8226
L0,11592,1782912887,40,8226,40,8226
L0,11593,1782912888,40,8226,40,8226
L0,11594,1782912889,40,8226,40,8226
L0,11595,1782912890,20,4113,20,4113
L0,11596,1782912891,40,8226,40,8226
L0,11597,1782912892,40,8226,40,8226
L0,11598,1782912893,40,8226,40,8226
L0,11599,1782912894,40,8226,40,8226
L0,11600,1782912895,40,8226,40,8226
L0,11601,1782912896,40,8226,40,8226
L0,11602,1782912897,40,8226,40,8226
L0,11603,1782912898,40,8226,40,8226
L0,11604,1782912899,40,8226,40,8226
L0,11605,1782912900,40,8226,40,8226
L0,11606,1782912901,40,8226,40,8226
L0,11607,1782912902,40,8226,40,8226
L0,11608,1782912903,40,8226,40,8226
L0,11609,1782912904,40,8226,40,8226
L0,11610,1782912905,40,8226,40,8226
L0,11611,1782912906,40,8226,40,8226
L0,11612,1782912907,40,8226,40,8226
L0,11613,1782912908,40,8226,40,8226
L0,11614,1782912909,40,8226,40,8226
L0,11615,1782912910,40,8226,40,8226
L0,11616,1782912911,40,8226,40,8226
L0,11617,1782912912,20,4113,20,4113
L0,11619,1782912914,20,4113,20,4113
L0,11620,1782912915,40,8226,40,8226
L0,11621,1782912916,40,8226,40,8226
L0,11622,1782912917,40,8226,40,8226
L0,11623,1782912918,40,8226,40,8226
L0,11624,1782912919,40,8226,40,8226
L0,11625,1782912920,40,8226,40,8226
L0,11626,1782912921,35,5910,35,5910
L0,11627,1782912922,25,6429,25,6429
L0,11628,1782912923,40,8226,40,8226
L0,11629,1782912924,40,8226,40,8226
L0,11630,1782912925,40,8226,40,8226
L0,11631,1782912926,40,8226,40,8226
L0,11632,1782912927,40,8226,40,8226
L0,11633,1782912928,40,8226,40,8226
L0,11634,1782912929,40,8226,40,8226
L0,11635,1782912930,40,8226,40,8226
L0,11636,1782912931,40,8226,40,8226
L0,11637,1782912932,40,8226,40,8226
L0,11638,1782912933,40,8226,40,8226
L0,11639,1782912934,40,8226,40,8226
L0,11640,1782912935,40,8226,40,8226
L0,11641,1782912936,40,8226,40,8226
L0,11642,1782912937,40,8226,40,8226
L0,11643,1782912938,40,8226,40,8226
L0,11644,1782912939,40,8226,40,8226
L0,11645,1782912940,40,8226,40,8226
L0,11646,1782912941,40,8226,40,8226
L0,11647,1782912942,40,8226,40,8226
L0,11648,1782912943,40,8226,40,8226
L0,11649,1782912944,40,8226,40,8226
L0,11650,1782912945,40,8226,40,8226
L0,11651,1782912946,40,8226,40,8226
L0,11652,1782912947,40,8226,40,8226
L0,11653,1782912948,40,8226,40,8226
L0,11654,1782912949,40,8226,40,8226
L0,11655,1782912950,40,8226,40,8226
L0,11656,1782912951,40,8226,40,8226
L0,11657,1782912952,40,8226,40,8226
L0,11658,1782912953,40,8226,40,8226
L0,11659,1782912954,20,4113,20,4113
L0,11662,1782912957,40,8226,40,8226
L0,11663,1782912958,40,8226,40,8226
L0,11664,1782912959,40,8226,40,8226
L0,11665,1782912960,40,8226,40,8226
L0,11666,1782912961,40,8226,40,8226
L0,11667,1782912962,40,8226,40,8226
L0,11668,1782912963,40,8226,40,8226
L0,11669,1782912964,40,8226,40,8226
L0,11670,1782912965,40,8226,40,8226
L0,11671,1782912966,40,8226,40,8226
L0,11672,1782912967,40,8226,40,8226
L0,11673,1782912968,40,8226,40,8226
L0,11674,1782912969,40,8226,40,8226
L0,11675,1782912970,40,8226,40,8226
L0,11676,1782912971,40,8226,40,8226
L0,11677,1782912972,40,8226,40,8226
L0,11678,1782912973,40,8226,40,8226
L0,11679,1782912974,40,8226,40,8226
L0,11680,1782912975,40,8226,40,8226
L0,11681,1782912976,40,8226,40,8226
L0,11682,1782912977,40,8226,40,8226
L0,11683,1782912978,40,8226,40,8226
L0,11684,1782912979,40,8226,40,8226
L0,11685,1782912980,40,8226,40,8226
L0,11686,1782912981,40,8226,40,8226
L0,11687,1782912982,40,8226,40,8226
L0,11688,1782912983,40,8226,40,8226
L0,11689,1782912984,40,8226,40,8226
L0,11690,1782912985,40,8226,40,8226
L0,11691,1782912986,40,8226,40,8226
L0,11692,1782912987,40,8226,40,8226
L0,11693,1782912988,40,8226,40,8226
L0,11694,1782912989,40,8226,40,8226
L0,11695,1782912990,40,8226,40,8226
L0,11696,1782912991,40,8226,40,8226
L0,11697,1782912992,40,8226,40,8226
L0,11698,1782912993,40,8226,40,8226
L0,11699,1782912994,40,8226,40,8226
L0,11700,1782912995,40,8226,40,8226
L0,11701,1782912996,20,4113,20,4113
L0,12422,1782913717,20,4113,20,4113
L0,12423,1782913718,40,8226,40,8226
L0,12424,1782913719,40,8226,40,8226
L0,12425,1782913720,40,8226,40,8226
L0,12426,1782913721,40,8226,40,8226
L0,12427,1782913722,40,8226,40,8226
L0,12428,1782913723,40,8226,40,8226
L0,12429,1782913724,40,8226,40,8226
L0,12430,1782913725,40,8226,40,8226
L0,12431,1782913726,40,8226,40,8226
L0,12432,1782913727,40,8226,40,8226
L0,12433,1782913728,40,8226,40,8226
L0,12434,1782913729,40,8226,40,8226
L0,12435,1782913730,40,8226,40,8226
L0,12436,1782913731,40,8226,40,8226
L0,12437,1782913732,40,8226,40,8226
L0,12438,1782913733,40,8226,40,8226
L0,12439,1782913734,40,8226,40,8226
L0,12440,1782913735,40,8226,40,8226
L0,12441,1782913736,40,8226,40,8226
L0,12442,1782913737,40,8226,40,8226
L0,12443,1782913738,40,8226,40,8226
L0,12444,1782913739,40,8226,40,8226
L0,12445,1782913740,40,8226,40,8226
L0,12446,1782913741,40,8226,40,8226
L0,12447,1782913742,40,8226,40,8226
L0,12448,1782913743,40,8226,40,8226
L0,12449,1782913744,40,8226,40,8226
L0,12450,1782913745,40,8226,40,8226
L0,12451,1782913746,40,8226,40,8226
L0,12452,1782913747,40,8226,40,8226
L0,12453,1782913748,40,8226,40,8226
L0,12454,1782913749,40,8226,40,8226
L0,12455,1782913750,40,8226,40,8226
L0,12456,1782913751,40,8226,40,8226
L0,12457,1782913752,40,8226,40,8226
L0,12458,1782913753,40,8226,40,8226
L0,12459,1782913754,40,8226,40,8226
L0,12460,1782913755,40,8226,40,8226
L0,12461,1782913756,20,4113,20,4113
L0,12462,1782913757,40,8226,40,8226
L0,12466,1782913761,40,8226,40,8226
L0,12467,1782913762,40,8226,40,8226
L0,12468,1782913763,40,8226,40,8226
L0,12469,1782913764,40,8226,40,8226
L0,12470,1782913765,40,8226,40,8226
L0,12471,1782913766,40,8226,40,8226
L0,12472,1782913767,40,8226,40,8226
L0,12473,1782913768,40,8226,40,8226
L0,12474,1782913769,40,8226,40,8226
L0,12475,1782913770,40,8226,40,8226
L0,12476,1782913771,40,8226,40,8226
L0,12477,1782913772,40,8226,40,8226
L0,12478,1782913773,40,8226,40,8226
L0,12479,1782913774,40,8226,40,8226
L0,12480,1782913775,40,8226,40,8226
L0,12481,1782913776,40,8226,40,8226
L0,12482,1782913777,40,8226,40,8226
L0,12483,1782913778,40,8226,40,8226
L0,12484,1782913779,40,8226,40,8226
L0,12485,1782913780,40,8226,40,8226
L0,12486,1782913781,40,8226,40,8226
L0,12487,1782913782,40,8226,40,8226
L0,12488,1782913783,40,8226,40,8226
L0,12489,1782913784,40,8226,40,8226
L0,12490,1782913785,40,8226,40,8226
L0,12491,1782913786,40,8226,40,8226
L0,12492,1782913787,40,8226,40,8226
L0,12493,1782913788,40,8226,40,8226
L0,12494,1782913789,40,8226,40,8226
L0,12495,1782913790,40,8226,40,8226
L0,12496,1782913791,40,8226,40,8226
L0,12497,1782913792,40,8226,40,8226
L0,12498,1782913793,20,4113,20,4113
L0,12499,1782913794,40,8226,40,8226
L0,12500,1782913795,40,8226,40,8226
L0,12501,1782913796,40,8226,40,8226
L0,12502,1782913797,40,8226,40,8226
L0,12503,1782913798,40,8226,40,8226
L0,12504,1782913799,40,8226,40,8226
L0,12505,1782913800,40,8226,40,8226
L0,12508,1782913803,40,8226,40,8226
L0,12509,1782913804,40,8226,40,8226
L0,12510,1782913805,40,8226,40,8226
L0,12511,1782913806,40,8226,40,8226
L0,12512,1782913807,40,8226,40,8226
L0,12513,1782913808,40,8226,40,8226
L0,12514,1782913809,40,8226,40,8226
L0,12515,1782913810,40,8226,40,8226
L0,12516,1782913811,40,8226,40,8226
L0,12517,1782913812,40,8226,40,8226
L0,12518,1782913813,40,8226,40,8226
L0,12519,1782913814,40,8226,40,8226
L0,12520,1782913815,40,8226,40,8226
L0,12521,1782913816,40,8226,40,8226
L0,12522,1782913817,40,8226,40,8226
L0,12523,1782913818,40,8226,40,8226
L0,12524,1782913819,41,8298,41,8298
L0,12525,1782913820,25,4606,25,4606
L0,12526,1782913821,35,7733,35,7733
L0,12527,1782913822,40,8226,40,8226
L0,12528,1782913823,40,8226,40,8226
L0,12529,1782913824,40,8226,40,8226
L0,12530,1782913825,40,8226,40,8226
L0,12531,1782913826,40,8226,40,8226
L0,12532,1782913827,40,8226,40,8226
L0,12533,1782913828,40,8226,40,8226
L0,12534,1782913829,40,8226,40,8226
L0,12535,1782913830,40,8226,40,8226
L0,12536,1782913831,40,8226,40,8226
L0,12537,1782913832,40,8226,40,8226
L0,12538,1782913833,40,8226,40,8226
L0,12539,1782913834,40,8226,40,8226
L0,12540,1782913835,40,8226,40,8226
L0,12541,1782913836,40,8226,40,8226
L0,12542,1782913837,40,8226,40,8226
L0,12543,1782913838,40,8226,40,8226
L0,12544,1782913839,40,8226,40,8226
L0,12545,1782913840,40,8226,40,8226
L0,12546,1782913841,40,8226,40,8226
L0,12547,1782913842,40,8226,40,8226
L0,12550,1782913845,40,8226,40,8226
L0,12551,1782913846,40,8226,40,8226
L0,12552,1782913847,40,8226,40,8226
L0,12553,1782913848,40,8226,40,8226
L0,12554,1782913849,40,8226,40,8226
L0,12555,1782913850,40,8226,40,8226
L0,12556,1782913851,40,8226,40,8226
L0,12557,1782913852,40,8226,40,8226
L0,12558,1782913853,40,8226,40,8226
L0,12559,1782913854,40,8226,40,8226
L0,12560,1782913855,40,8226,40,8226
L0,12561,1782913856,40,8226,40,8226
L0,12562,1782913857,40,8226,40,8226
L0,12563,1782913858,40,8226,40,8226
L0,12564,1782913859,40,8226,40,8226
L0,12565,1782913860,20,4113,20,4113
L0,12566,1782913861,40,8226,40,8226
L0,12567,1782913862,40,8226,40,8226
L0,12568,1782913863,40,8226,40,8226
L0,12569,1782913864,40,8226,40,8226
L0,12570,1782913865,40,8226,40,8226
L0,12571,1782913866,40,8226,40,8226
L0,12572,1782913867,40,8226,40,8226
L0,12573,1782913868,40,8226,40,8226
L0,12574,1782913869,40,8226,40,8226
L0,12575,1782913870,40,8226,40,8226
L0,12576,1782913871,40,8226,40,8226
L0,12577,1782913872,40,8226,40,8226
L0,12578,1782913873,40,8226,40,8226
L0,12579,1782913874,40,8226,40,8226
L0,12580,1782913875,40,8226,40,8226
L0,12581,1782913876,40,8226,40,8226
L0,12582,1782913877,40,8226,40,8226
L0,12583,1782913878,40,8226,40,8226
L0,12584,1782913879,40,8226,40,8226
L0,12585,1782913880,40,8226,40,8226
L0,12586,1782913881,40,8226,40,8226
L0,12587,1782913882,40,8226,40,8226
L0,12588,1782913883,40,8226,40,8226
L0,12589,1782913884,40,8226,40,8226
L0,12592,1782913887,40,8226,40,8226
L0,12593,1782913888,40,8226,40,8226
L0,12594,1782913889,40,8226,40,8226
L0,12595,1782913890,40,8226,40,8226
L0,12596,1782913891,40,8226,40,8226
L0,12597,1782913892,40,8226,40,8226
L0,12598,1782913893,20,4113,20,4113
L0,12599,1782913894,40,8226,40,8226
L0,12600,1782913895,40,8226,40,8226
L0,12601,1782913896,40,8226,40,8226
L0,12602,1782913897,40,8226,40,8226
L0,12603,1782913898,40,8226,40,8226
L0,12604,1782913899,40,8226,40,8226
L0,12605,1782913900,40,8226,40,8226
L0,12606,1782913901,40,8226,40,8226
L0,12607,1782913902,40,8226,40,8226
L0,12608,1782913903,40,8226,40,8226
L0,12609,1782913904,40,8226,40,8226
L0,12610,1782913905,40,8226,40,8226
L0,12611,1782913906,40,8226,40,8226
L0,12612,1782913907,40,8226,40,8226
L0,12613,1782913908,40,8226,40,8226
L0,12614,1782913909,40,8226,40,8226
L0,12615,1782913910,40,8226,40,8226
L0,12616,1782913911,40,8226,40,8226
L0,12617,1782913912,40,8226,40,8226
L0,12618,1782913913,40,8226,40,8226
L0,12619,1782913914,40,8226,40,8226
L0,12620,1782913915,40,8226,40,8226
L0,12621,1782913916,40,8226,40,8226
L0,12622,1782913917,40,8226,40,8226
L0,12623,1782913918,40,8226,40,8226
L0,12624,1782913919,40,8226,40,8226
L0,12625,1782913920,40,8226,40,8226
L0,12626,1782913921,40,8226,40,8226
L0,12627,1782913922,40,8226,40,8226
L0,12628,1782913923,40,8226,40,8226
L0,12629,1782913924,40,8226,40,8226
L0,12630,1782913925,40,8226,40,8226
L0,12631,1782913926,40,8226,40,8226
L0,13352,1782914647,60,12339,60,12339
L0,13353,1782914648,122,24844,122,24844
L0,13354,1782914649,121,24744,121,24744
L0,13355,1782914650,121,24744,121,24744
L0,13356,1782914651,122,24810,122,24810
L0,13357,1782914652,122,24810,122,24810
L0,13358,1782914653,121,24744,121,24744
L0,13359,1782914654,121,24744,121,24744
L0,13360,1782914655,121,24744,121,24744
L0,13361,1782914656,121,24744,121,24744
L0,13362,1782914657,123,25200,123,25200
L0,13363,1782914658,121,24744,121,24744
L0,13364,1782914659,121,24744,121,24744
L0,13365,1782914660,61,12405,61,12405
L0,13366,1782914661,121,24744,121,24744
L0,13367,1782914662,122,24810,122,24810
L0,13368,1782914663,121,24744,121,24744
L0,13369,1782914664,122,25104,122,25104
L0,13370,1782914665,121,24744,121,24744
L0,13371,1782914666,122,24810,122,24810
L0,13372,1782914667,123,24910,123,24910
L0,13373,1782914668,121,24744,121,24744
L0,13374,1782914669,122,24810,122,24810
L0,13375,1782914670,125,25682,125,25682
L0,13376,1782914671,122,25104,122,25104
L0,13377,1782914672,121,24744,121,24744
L0,13378,1782914673,122,24810,122,24810
L0,13379,1782914674,124,25268,124,25268
L0,13380,1782914675,123,24928,123,24928
L0,13381,1782914676,121,24744,121,24744
L0,13382,1782914677,123,25453,123,25453
L0,13383,1782914678,121,24744,121,24744
L0,13384,1782914679,123,25170,123,25170
L0,13385,1782914680,121,24744,121,24744
L0,13386,1782914681,124,25234,124,25234
L0,13387,1782914682,121,24744,121,24744
L0,13388,1782914683,121,24744,121,24744
L0,13389,1782914684,122,24844,122,24844
L0,13390,1782914685,122,24810,122,24810
L0,13391,1782914686,121,24744,121,24744
L0,13392,1782914687,121,24744,121,24744
L0,13397,1782914692,124,25258,124,25258
L0,13398,1782914693,123,25465,123,25465
L0,13399,1782914694,122,24810,122,24810
L0,13400,1782914695,121,24744,121,24744
L0,13401,1782914696,122,24810,122,24810
L0,13402,1782914697,122,24810,122,24810
L0,13403,1782914698,121,24744,121,24744
L0,13404,1782914699,122,24810,122,24810
L0,13405,1782914700,121,24744,121,24744
L0,13406,1782914701,122,24844,122,24844
L0,13407,1782914702,121,24744,121,24744
L0,13408,1782914703,121,24744,121,24744
L0,13409,1782914704,123,25161,123,25161
L0,13410,1782914705,121,24744,121,24744
L0,13411,1782914706,121,24744,121,24744
L0,13412,1782914707,121,24744,121,24744
L0,13413,1782914708,121,24744,121,24744
L0,13414,1782914709,121,24744,121,24744
L0,13415,1782914710,121,24744,121,24744
L0,13416,1782914711,123,24910,123,24910
L0,13417,1782914712,121,24744,121,24744
L0,13418,1782914713,121,24744,121,24744
L0,13419,1782914714,76,13884,76,13884
L0,13420,1782914715,106,23265,106,23265
L0,13421,1782914716,121,24744,121,24744
L0,13422,1782914717,121,24744,121,24744
L0,13423,1782914718,122,24844,122,24844
L0,13424,1782914719,121,24744,121,24744
L0,13425,1782914720,122,24810,122,24810
L0,13426,1782914721,122,25100,122,25100
L0,13427,1782914722,122,24810,122,24810
L0,13428,1782914723,121,24744,121,24744
L0,13429,1782914724,121,24744,121,24744
L0,13430,1782914725,121,24744,121,24744
L0,13431,1782914726,122,24810,122,24810
L0,13432,1782914727,121,24744,121,24744
L0,13433,1782914728,122,24844,122,24844
L0,13434,1782914729,122,25104,122,25104
L0,13435,1782914730,122,24810,122,24810
L0,13436,1782914731,121,24744,121,24744
L0,13439,1782914734,1,361,1,361
L0,13440,1782914735,121,24744,121,24744
L0,13441,1782914736,123,25204,123,25204
L0,13442,1782914737,125,25344,125,25344
L0,13443,1782914738,121,24744,121,24744
L0,13444,1782914739,121,24744,121,24744
L0,13445,1782914740,121,24744,121,24744
L0,13446,1782914741,122,25108,122,25108
L0,13447,1782914742,125,25339,125,25339
L0,13448,1782914743,122,25104,122,25104
L0,13449,1782914744,123,24910,123,24910
L0,13450,1782914745,123,25168,123,25168
L0,13451,1782914746,120,24678,120,24678
L0,13452,1782914747,121,24744,121,24744
L0,13453,1782914748,122,24810,122,24810
L0,13454,1782914749,121,24744,121,24744
L0,13455,1782914750,122,24810,122,24810
L0,13456,1782914751,61,12405,61,12405
L0,13457,1782914752,123,24910,123,24910
L0,13458,1782914753,121,24744,121,24744
L0,13459,1782914754,121,24744,121,24744
L0,13460,1782914755,121,24744,121,24744
L0,13461,1782914756,126,25750,126,25750
L0,13462,1782914757,122,25100,122,25100
L0,13463,1782914758,121,24744,121,24744
L0,13464,1782914759,121,24744,121,24744
L0,13465,1782914760,121,24744,121,24744
L0,13466,1782914761,121,24744,121,24744
L0,13467,1782914762,122,24844,122,24844
L0,13468,1782914763,122,24816,122,24816
L0,13469,1782914764,122,24810,122,24810
L0,13470,1782914765,121,24744,121,24744
L0,13471,1782914766,121,24744,121,24744
L0,13472,1782914767,123,25161,123,25161
L0,13473,1782914768,123,24976,123,24976
L0,13474,1782914769,122,24810,122,24810
L0,13475,1782914770,122,24844,122,24844
L0,13476,1782914771,121,24744,121,24744
L0,13477,1782914772,122,24810,122,24810
L0,13478,1782914773,124,24994,124,24994
L0,13479,1782914774,121,24744,121,24744
L0,13483,1782914778,122,24810,122,24810
L0,13484,1782914779,121,24744,121,24744
L0,13485,1782914780,123,24910,123,24910
L0,13486,1782914781,122,24810,122,24810
L0,13487,1782914782,124,24994,124,24994
L0,13488,1782914783,121,24744,121,24744
L0,13489,1782914784,122,25100,122,25100
L0,13490,1782914785,121,24744,121,24744
L0,13491,1782914786,122,24810,122,24810
L0,13492,1782914787,122,24810,122,24810
L0,13493,1782914788,120,24678,120,24678
L0,13494,1782914789,122,24844,122,24844
L0,13495,1782914790,121,24744,121,24744
L0,13496,1782914791,121,24744,121,24744
L0,13497,1782914792,122,24810,122,24810
L0,13498,1782914793,122,25104,122,25104
L0,13499,1782914794,122,24810,122,24810
L0,13500,1782914795,121,24744,121,24744
L0,13501,1782914796,121,24744,121,24744
L0,13502,1782914797,122,25089,122,25089
L0,13503,1782914798,122,24844,122,24844
L0,13504,1782914799,123,25465,123,25465
L0,13505,1782914800,122,25102,122,25102
L0,13506,1782914801,121,24744,121,24744
L0,13507,1782914802,121,24744,121,24744
L0,13508,1782914803,61,12405,61,12405
L0,13509,1782914804,121,24744,121,24744
L0,13510,1782914805,123,25453,123,25453
L0,13511,1782914806,123,25204,123,25204
L0,13512,1782914807,121,24744,121,24744
L0,13513,1782914808,121,24744,121,24744
L0,13514,1782914809,122,25102,122,25102
L0,13515,1782914810,122,24810,122,24810
L0,13516,1782914811,121,24744,121,24744
L0,13517,1782914812,122,24810,122,24810
L0,13518,1782914813,121,24744,121,24744
L0,13519,1782914814,121,24744,121,24744
L0,13520,1782914815,121,24744,121,24744
L0,13521,1782914816,123,24910,123,24910
L0,13522,1782914817,120,24678,120,24678
L0,13525,1782914820,2,431,2,431
L0,13526,1782914821,121,24744,121,24744
L0,13527,1782914822,122,25100,122,25100
L0,13528,1782914823,122,24810,122,24810
L0,13529,1782914824,124,24954,124,24954
L0,13530,1782914825,121,24744,121,24744
L0,13531,1782914826,122,24844,122,24844
L0,13532,1782914827,121,24744,121,24744
L0,13533,1782914828,121,24744,121,24744
L0,13534,1782914829,120,24678,120,24678
L0,13535,1782914830,121,24744,121,24744
L0,13536,1782914831,122,25095,122,25095
L0,13537,1782914832,122,24810,122,24810
L0,13538,1782914833,121,24744,121,24744
L0,13539,1782914834,121,24744,121,24744
L0,13540,1782914835,122,24844,122,24844
L0,13541,1782914836,122,24810,122,24810
L0,13542,1782914837,121,24744,121,24744
L0,13543,1782914838,122,24810,122,24810
L0,13544,1782914839,121,24744,121,24744
L0,13545,1782914840,121,24744,121,24744
L0,13546,1782914841,122,24810,122,24810
L0,13547,1782914842,124,25002,124,25002
L0,13548,1782914843,123,24910,123,24910
L0,13549,1782914844,121,24744,121,24744
L0,13550,1782914845,121,24744,121,24744
L0,13551,1782914846,121,24744,121,24744
L0,13552,1782914847,124,24924,124,24924
L0,13553,1782914848,123,25166,123,25166
L0,13554,1782914849,63,12952,63,12952
L0,13555,1782914850,123,24876,123,24876
L0,13556,1782914851,122,24844,122,24844
L0,13557,1782914852,121,24744,121,24744
L0,13558,1782914853,121,24744,121,24744
L0,13559,1782914854,122,24810,122,24810
L0,13560,1782914855,122,24810,122,24810
L0,13561,1782914856,122,25104,122,25104
L0,13562,1782914857,121,24744,121,24744
L0,13563,1782914858,121,24744,121,24744
L0,13564,1782914859,122,24844,122,24844
L0,13565,1782914860,120,24678,120,24678
L0,35229,1782936524,20,4113,20,4113
L0,35230,1782936525,40,8226,40,8226
L0,35231,1782936526,20,4113,20,4113
L0,35232,1782936527,40,8226,40,8226
L0,35233,1782936528,40,8226,40,8226
L0,35234,1782936529,40,8226,40,8226
L0,35235,1782936530,40,8226,40,8226
L0,35236,1782936531,40,8226,40,8226
L0,35237,1782936532,40,8226,40,8226
L0,35238,1782936533,40,8226,40,8226
L0,35239,1782936534,40,8226,40,8226
L0,35240,1782936535,40,8226,40,8226
