port,packet_count,byte_count,packet_fraction,byte_fraction
7045,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7050,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7051,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7052,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7053,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7061,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7067,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7068,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7071,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7072,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7073,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7081,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7087,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7093,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7094,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7102,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7104,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7114,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7124,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7134,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7139,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7142,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7147,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7151,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7158,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7159,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7177,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7183,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7184,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7185,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7186,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7188,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7189,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7190,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7193,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7194,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7195,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7198,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7199,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7206,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7211,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7213,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7220,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7229,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7230,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7233,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7234,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7237,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7240,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7244,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7245,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7246,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7250,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7255,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7256,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7258,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7259,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7266,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7268,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7269,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7274,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7277,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7285,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7288,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7296,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7303,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7305,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7306,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7311,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7314,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7315,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7318,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7319,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7320,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7323,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7327,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7333,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7334,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7335,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7342,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7349,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7351,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7352,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7355,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7358,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7363,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7364,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7365,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7368,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7378,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7383,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7391,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7393,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7398,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7406,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7412,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7414,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7416,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7421,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7428,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7433,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7440,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7442,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7449,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7452,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7456,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7457,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7458,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7476,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7477,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7479,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7482,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7483,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7487,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7488,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7489,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7500,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7502,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7524,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7531,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7539,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7542,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7544,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7545,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7550,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7556,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7557,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7560,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7561,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7567,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7571,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7577,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7579,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7581,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7585,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7592,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7600,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7611,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7612,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7619,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7621,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7630,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7645,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7646,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7650,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7656,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7662,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7665,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7667,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7675,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7678,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7680,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7682,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7721,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7725,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7742,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7751,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7752,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7755,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7759,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7761,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7763,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7765,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7767,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7771,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7779,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7784,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7785,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7789,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7791,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7794,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7801,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7807,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7813,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7817,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7820,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7824,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7831,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7832,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7840,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7846,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7852,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7853,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7854,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7855,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7858,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7863,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7865,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7867,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7871,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7873,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7875,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7879,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7891,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7903,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7904,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7910,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7912,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7915,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7923,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7927,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7931,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7933,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
7935,2022,116760,3.0140919890917537e-06,8.029357556560896e-07
2829,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2834,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2842,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2854,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2861,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2864,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2870,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2872,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2902,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2938,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2940,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2943,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2944,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2950,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2961,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2964,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2965,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2978,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2982,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2988,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2990,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
2992,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3002,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3010,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3012,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3019,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3029,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3053,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3062,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3100,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3104,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3106,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3138,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3149,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3157,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3166,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3215,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3234,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3241,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3249,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3263,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3264,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3315,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3320,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3336,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3339,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3366,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3378,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3415,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3431,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3475,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3481,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3488,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3496,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3520,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3543,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3547,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3564,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3598,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3616,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3630,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3631,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3655,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3666,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3685,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3702,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3705,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3714,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3740,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3752,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3796,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3797,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3799,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3813,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
3818,2022,116748,3.0140919890917537e-06,8.028532339956932e-07
